user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U6757,P211,美妆_商品211,美妆,2025-07-30T11:03:53.322+08:00,,,954.93,
U7261,P309,美妆_商品309,美妆,2025-07-31T00:24:57.322+08:00,,,549.84,
U2111,P117,数码_商品117,数码,,,,1938.68,
U1041,P105,男装_商品105,男装,2025-07-26T10:15:28.322+08:00,,,1315.37,
U2293,P118,数码_商品118,数码,2025-07-29T22:09:01.322+08:00,,,1463.19,
U2174,P121,女装_商品121,女装,2025-07-31T08:54:57.322+08:00,2025-07-31T09:22:57.322+08:00,,592.05,
U1793,P147,数码_商品147,数码,2025-07-27T01:46:20.322+08:00,,,463.66,
U4032,P210,女装_商品210,女装,2025-07-26T20:24:15.322+08:00,,2025-07-26T20:50:15.322+08:00,1376.67,1407.44
U1634,P301,数码_商品301,数码,2025-07-27T03:57:43.322+08:00,2025-07-27T03:58:43.322+08:00,2025-07-27T04:21:43.322+08:00,1913.06,1874.92
U1121,P224,数码_商品224,数码,2025-07-30T19:54:47.322+08:00,2025-07-30T20:20:47.322+08:00,,324.21,
U1360,P224,美妆_商品224,美妆,2025-07-27T15:24:01.322+08:00,,,784.87,
U8675,P298,美妆_商品298,美妆,2025-07-29T17:35:00.322+08:00,2025-07-29T18:03:00.322+08:00,,992.74,
U5798,P133,男装_商品133,男装,2025-07-31T15:02:33.322+08:00,2025-07-31T15:26:33.322+08:00,,1384.05,
U9192,P288,美妆_商品288,美妆,2025-07-25T22:56:25.322+08:00,,,1967.6,
U7818,P224,男装_商品224,男装,2025-07-26T19:55:09.322+08:00,2025-07-26T20:19:09.322+08:00,,285.07,
U6001,P328,男装_商品328,男装,2025-07-28T03:47:38.322+08:00,,2025-07-28T04:08:38.322+08:00,1650.15,1591.48
U3657,P142,数码_商品142,数码,2025-07-31T20:45:49.322+08:00,,,834.39,
U9088,P230,男装_商品230,男装,,,,324.85,
U2861,P332,女装_商品332,女装,2025-07-27T23:11:57.322+08:00,,2025-07-27T23:20:57.322+08:00,881.09,913.75
