user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U8728,P124,数码_商品124,数码,2025-07-25T19:44:19.322+08:00,2025-07-25T20:08:19.322+08:00,,1188.64,
U9018,P288,美妆_商品288,美妆,2025-08-01T05:51:06.322+08:00,,,988.53,
U5486,P342,数码_商品342,数码,2025-07-31T18:31:16.322+08:00,,,115.87,
U2109,P146,男装_商品146,男装,,,,151.01,
U6394,P267,女装_商品267,女装,2025-07-30T19:47:15.322+08:00,,,56.61,
U2225,P287,男装_商品287,男装,2025-08-01T11:09:30.322+08:00,,,167.19,
U9332,P229,女装_商品229,女装,2025-07-26T02:30:50.322+08:00,,,1579.07,
U1508,P317,数码_商品317,数码,2025-07-26T15:05:55.322+08:00,2025-07-26T15:19:55.322+08:00,,338.62,
U4267,P205,男装_商品205,男装,2025-07-25T23:10:03.322+08:00,,,81.87,
U8085,P248,美妆_商品248,美妆,2025-07-25T19:12:25.322+08:00,2025-07-25T19:15:25.322+08:00,,814.54,
U9815,P283,美妆_商品283,美妆,2025-08-01T14:59:39.322+08:00,,,1679.69,
U9990,P125,美妆_商品125,美妆,2025-07-27T01:54:55.322+08:00,2025-07-27T02:20:55.322+08:00,2025-07-27T02:29:55.322+08:00,1590.83,1525.23
U3948,P329,美妆_商品329,美妆,2025-07-27T16:09:31.322+08:00,,,391.3,
U2440,P317,女装_商品317,女装,2025-07-29T16:28:50.322+08:00,,,1783.85,
U8463,P133,数码_商品133,数码,2025-07-31T13:41:30.322+08:00,,,480.66,
U3222,P263,女装_商品263,女装,2025-07-26T09:04:26.322+08:00,2025-07-26T09:14:26.322+08:00,,47.09,
U3317,P330,男装_商品330,男装,2025-07-29T14:00:22.322+08:00,2025-07-29T14:25:22.322+08:00,,25.62,
U8783,P278,女装_商品278,女装,2025-07-28T19:51:55.322+08:00,,2025-07-28T20:44:55.322+08:00,681.23,675.12
U4716,P209,数码_商品209,数码,2025-07-31T05:40:53.322+08:00,,,1248.48,
U7980,P269,美妆_商品269,美妆,2025-08-01T03:10:51.322+08:00,,,997.01,
U5939,P219,男装_商品219,男装,,,,50.51,
U1978,P338,美妆_商品338,美妆,2025-07-26T09:08:27.322+08:00,,,1854.62,
U1987,P326,美妆_商品326,美妆,2025-07-26T02:07:13.322+08:00,2025-07-26T02:22:13.322+08:00,,70.28,
U3807,P274,女装_商品274,女装,2025-07-28T12:18:43.322+08:00,,2025-07-28T12:56:43.322+08:00,437.48,435.1
U4099,P343,男装_商品343,男装,2025-07-28T22:40:46.322+08:00,2025-07-28T23:00:46.322+08:00,,1503.7,
U2746,P349,男装_商品349,男装,2025-07-26T10:44:30.322+08:00,,,1408.89,
U1174,P131,男装_商品131,男装,2025-08-01T11:06:47.322+08:00,,,217.85,
U5167,P245,美妆_商品245,美妆,,,,1124.8,
U8306,P139,美妆_商品139,美妆,2025-07-30T00:00:17.322+08:00,,,412.95,
U9071,P239,数码_商品239,数码,2025-07-28T18:21:52.322+08:00,,,1388.49,
U5815,P221,女装_商品221,女装,2025-07-28T01:57:09.322+08:00,,,1488.59,
