user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U9564,P301,美妆_商品301,美妆,2025-07-28T20:09:54.322+08:00,,,1074.3,
U4268,P298,男装_商品298,男装,2025-07-28T15:15:09.322+08:00,,,991.66,
U8266,P331,美妆_商品331,美妆,2025-07-29T11:25:58.322+08:00,,,832.61,
U4216,P304,男装_商品304,男装,,,,940.36,
U5151,P107,男装_商品107,男装,2025-07-29T03:39:15.322+08:00,,,435.19,
U4914,P291,男装_商品291,男装,2025-07-29T16:56:36.322+08:00,2025-07-29T17:23:36.322+08:00,,376.26,
U7116,P100,数码_商品100,数码,2025-07-27T09:55:31.322+08:00,,,1046.57,
U1288,P239,数码_商品239,数码,2025-07-31T19:50:27.322+08:00,,2025-07-31T20:50:27.322+08:00,429.51,450.2
U3334,P338,男装_商品338,男装,,,,1974.41,
U6091,P237,女装_商品237,女装,,,,712.06,
U8445,P208,美妆_商品208,美妆,2025-07-26T13:32:03.322+08:00,2025-07-26T13:55:03.322+08:00,,802.39,
U6171,P277,美妆_商品277,美妆,,,,1195.01,
U7702,P132,美妆_商品132,美妆,2025-07-29T01:39:47.322+08:00,,,1253.75,
U8190,P266,女装_商品266,女装,,,,805.93,
U3417,P293,女装_商品293,女装,2025-07-29T18:19:08.322+08:00,,,1096.96,
