user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U6444,P337,男装_商品337,男装,2025-07-27T06:50:38.322+08:00,2025-07-27T07:14:38.322+08:00,,1862.72,
U5623,P279,数码_商品279,数码,2025-07-26T07:03:45.322+08:00,,,547.51,
U4121,P325,美妆_商品325,美妆,2025-07-27T02:33:52.322+08:00,,2025-07-27T03:21:52.322+08:00,1759.0,1750.78
U9035,P211,女装_商品211,女装,2025-07-27T07:14:51.322+08:00,,,1126.21,
U3005,P129,美妆_商品129,美妆,2025-07-28T20:59:33.322+08:00,,,256.09,
U6749,P148,男装_商品148,男装,,,,124.38,
U6874,P299,数码_商品299,数码,,,,1548.18,
U5087,P144,数码_商品144,数码,,,,487.9,
U1477,P237,男装_商品237,男装,2025-07-26T05:27:58.322+08:00,,2025-07-26T05:40:58.322+08:00,770.33,782.0
U2471,P334,男装_商品334,男装,2025-07-29T10:19:55.322+08:00,2025-07-29T10:24:55.322+08:00,,1885.59,
U7247,P200,数码_商品200,数码,2025-07-25T19:38:15.322+08:00,,,786.05,
U3026,P305,数码_商品305,数码,,,,1384.45,
U6424,P127,男装_商品127,男装,2025-07-27T00:23:39.322+08:00,2025-07-27T00:32:39.322+08:00,,1275.16,
U2975,P202,女装_商品202,女装,2025-07-29T23:12:57.322+08:00,,,1727.91,
U9517,P248,美妆_商品248,美妆,2025-07-29T14:50:54.322+08:00,,2025-07-29T15:32:54.322+08:00,1137.07,1127.64
U7696,P330,美妆_商品330,美妆,2025-08-01T00:21:06.322+08:00,,,1771.5,
U2913,P337,美妆_商品337,美妆,,,,1497.66,
U6213,P342,美妆_商品342,美妆,,,,864.07,
U4505,P344,美妆_商品344,美妆,2025-07-30T14:26:38.322+08:00,2025-07-30T14:31:38.322+08:00,,445.66,
U3037,P304,数码_商品304,数码,,,,746.12,
U8670,P314,男装_商品314,男装,,,,1204.37,
U6226,P142,美妆_商品142,美妆,2025-07-29T04:27:43.322+08:00,,,356.54,
U1065,P348,美妆_商品348,美妆,,,,1400.02,
U7807,P279,数码_商品279,数码,2025-07-26T04:09:32.322+08:00,,,1270.18,
U2279,P342,男装_商品342,男装,,,,1251.88,
U6597,P144,美妆_商品144,美妆,2025-07-26T05:20:31.322+08:00,2025-07-26T05:26:31.322+08:00,2025-07-26T05:51:31.322+08:00,750.21,734.36
U5199,P260,数码_商品260,数码,2025-07-30T14:20:55.322+08:00,,,1156.43,
U5480,P325,数码_商品325,数码,2025-07-27T18:30:13.322+08:00,,,1070.1,
U2733,P280,男装_商品280,男装,,,,1227.43,
U8236,P149,美妆_商品149,美妆,2025-07-29T21:04:38.322+08:00,,,986.51,
U3719,P332,美妆_商品332,美妆,2025-07-26T14:53:17.322+08:00,2025-07-26T15:02:17.322+08:00,,556.76,
