c7f13ec4-8020-4267-ac45-6a4b35734f48,因为商品,5.0,5.0,1.422480192E7,2025-07-11
694f20ed-872c-48aa-bd9b-f37921e7aee0,所有商品,5.0,5.0,3414398.07,2025-07-17
937cff09-03f8-4d7d-829c-1366ee1c203b,国家商品,5.0,5.0,166884.4,2025-07-28
adb7f937-fbca-47e3-84dc-7ab6d6b69588,问题商品,5.0,5.0,8093152.02,2025-07-17
47deac27-996e-4c84-8f17-7b4855902c02,他们商品,5.0,5.0,1757783.6,2025-07-22
4a04c354-4550-41ba-b4d6-5bd88fed6436,什么商品,5.0,5.0,1122784.81,2025-07-31
99f952c5-573f-48b1-a83b-7028db18f7b4,一定商品,5.0,5.0,2688662.28,2025-07-27
a70ff694-d246-452f-8809-e71ac477a609,全部商品,5.0,5.0,2915216.85,2025-07-31
8ea6ffc9-78b5-4fe7-8065-b1ef62864008,个人商品,5.0,5.0,151518.1,2025-07-27
a13fb529-45b9-4388-8e74-c96aba0ff352,都是商品,5.0,5.0,10469.8,2025-08-01
4db09244-8571-419a-87fb-482ac9ab1451,功能商品,5.0,5.0,9384.28,2025-07-27
aef7d580-1b0c-46bb-8ddd-6f31d94603db,专业商品,5.0,5.0,401038.75,2025-08-01
2f7f49fd-ebe6-4f92-92d2-75224b3c505f,登录商品,5.0,5.0,476813.82,2025-07-29
5e2af115-5561-4676-abfa-50cf10e4ea3b,今天商品,5.0,5.0,3477230.19,2025-07-13
2c2cea31-96ad-4854-aea6-061ff331a30e,威望商品,5.0,5.0,25748.8,2025-07-18
a2ab3593-ad45-4a13-b678-a795c1c0c413,美国商品,5.0,5.0,119805.39,2025-07-17
95c304c9-50f0-4c3f-8aef-d7736c84fe50,功能商品,5.0,5.0,983247.98,2025-07-18
89fa1b72-ddd3-42b1-906a-31e7aa5d5140,所以商品,5.0,5.0,6129641.76,2025-07-30
0da4a547-b950-499a-8098-44c0b101a253,成功商品,5.0,5.0,975792.69,2025-07-13
9f7d5f87-6b55-4dd6-a9a7-32c249b0dcf2,部分商品,5.0,5.0,390247.05,2025-07-09
03240e8a-7c88-4260-9e22-3ddfd7611e62,文化商品,5.0,5.0,1.537232198E7,2025-07-23
69ade2f8-e187-408e-9a13-eb32d8049865,技术商品,5.0,5.0,4199793.38,2025-07-18
452a481e-5f5e-4857-bf48-06a577ac8e1b,工作商品,5.0,5.0,45352.64,2025-07-15
c0b0db10-a34a-4453-8d36-c6d6f47f6dbd,这里商品,5.0,5.0,3268026.88,2025-07-13
a03a04eb-6d3d-4b7d-afa0-bf2a5cc7c7f3,今年商品,5.0,5.0,151179.93,2025-07-15
f00c9803-2254-4f71-bd73-611382838c23,建设商品,5.0,5.0,1755379.08,2025-07-29
e72fd1db-a3bb-4dad-b7a4-ead2165006e9,位置商品,5.0,5.0,4657667.84,2025-07-15
459876ba-534f-4087-9d26-aefa18567ddc,继续商品,5.0,5.0,324788.4,2025-07-24
57aa8b77-a2e4-46e3-8b4b-3fdb7ba4bdfd,然后商品,5.0,5.0,1237832.52,2025-07-15
d30f1e1e-8f92-4e3d-aa3b-e7acbc34c9ef,更多商品,5.0,5.0,204341.13,2025-07-20
56d39db9-f74a-4079-963c-963fcda2d194,国内商品,5.0,5.0,240916.96,2025-07-15
3141c06f-250c-43c9-b054-0b91f5a14bcc,就是商品,5.0,5.0,603108.99,2025-07-19
b2a91d9f-9fff-4ac1-a444-6b38d8eba69a,之后商品,5.0,5.0,29626.8,2025-08-04
1cd54749-e198-49d6-a052-f7d0c1becab6,非常商品,5.0,5.0,4299454.7,2025-08-07
f55f2300-a982-4550-8ead-8452e88fd546,政府商品,5.0,5.0,3138778.44,2025-08-04
a0509b85-d3c8-4943-a3a8-f4cec3a5a546,完全商品,5.0,5.0,131220.6,2025-08-03
96ca17ea-c1d4-43d1-aa5e-07ead7230c02,威望商品,5.0,5.0,86060.8,2025-07-25
c473ee1d-51d6-443b-b351-7203495fa0e4,教育商品,5.0,5.0,2771461.94,2025-07-18
216bae1d-9e63-4011-bd95-b330fb06b6e0,管理商品,5.0,5.0,472934.22,2025-07-16
a52da7b3-778c-4f1a-ad76-dbde02816d06,这样商品,5.0,5.0,1714784.4,2025-08-01
35778626-4ab6-49db-8489-24a6895e733c,不要商品,5.0,5.0,4781596.8,2025-07-16
2e2b1cce-6fff-436c-bb1a-005bc4ce51d6,社区商品,5.0,5.0,3744591.84,2025-07-12
14483220-56e7-4abd-a622-9818ec06112f,阅读商品,5.0,5.0,1828211.98,2025-07-16
a59bf80f-d96b-42e3-b0cc-89e04dbe61a0,程序商品,5.0,5.0,7257805.16,2025-07-26
c0db4aa9-6391-4529-b05f-6d5d307da505,不能商品,5.0,5.0,4648446.59,2025-07-26
3da15a70-51dd-47df-8c77-9e2c5221b3dc,不会商品,5.0,5.0,698728.73,2025-07-11
0a8ba255-87a7-4885-8a8d-684721e50668,需要商品,5.0,5.0,574908.24,2025-07-12
ae76c05f-2b4f-42c4-afc3-00f374bd70f4,觉得商品,5.0,5.0,113683.08,2025-07-21
7ee6b498-c778-400a-bf5f-19d9d55af3af,相关商品,5.0,5.0,3249788.79,2025-07-12
96e8f69b-22de-4752-b144-181877a27624,北京商品,5.0,5.0,1923531.4,2025-07-24
e88bb240-d374-4a2b-9d2b-58440fc907c9,使用商品,5.0,5.0,3131300.73,2025-08-04
06475ee5-9cc2-4bf9-b575-20ff022c6d10,要求商品,5.0,5.0,1019538.6,2025-08-03
458aa773-41f3-471c-bfb5-89d46a2ab9e0,开发商品,5.0,5.0,5360445.0,2025-08-04
31fae247-f7d2-45e1-b4d2-7d9d9d1e17ae,完成商品,5.0,5.0,1051567.5,2025-08-07
fdfb7e5b-9466-47e3-8292-bd6c0116da83,图片商品,5.0,5.0,2964956.54,2025-07-23
7370de27-540b-422d-a80e-da527e49034e,提高商品,5.0,5.0,545019.86,2025-07-11
5d6d27a0-bca0-49f8-8157-37523a12c8e0,她的商品,5.0,5.0,18389.25,2025-07-23
2d5c88d4-6994-46ac-8ec9-94a95fbf7956,经营商品,5.0,5.0,8687670.96,2025-07-14
ecd236c6-06be-4f76-9e89-c0ab7c4be74a,运行商品,5.0,5.0,25477.56,2025-08-03
dac64a43-a5e6-4e05-b316-066c97605220,经营商品,5.0,5.0,563160.01,2025-08-02
450a3d79-b477-4b52-b778-96b247caee41,情况商品,5.0,5.0,921626.1,2025-07-22
260a6a1c-a249-4a81-9f55-379ebc1e23a0,空间商品,5.0,5.0,96796.62,2025-07-16
90857528-7418-47a5-b941-4848b437bb62,名称商品,5.0,5.0,203146.88,2025-07-12
e1a04e3d-6c84-4969-8050-145eacfc810f,他们商品,5.0,5.0,1607881.05,2025-07-30
de85cdaa-243e-4c32-8d8b-57e6d08c8ec0,经济商品,5.0,5.0,25973.29,2025-07-12
75fe0ccf-691e-46fb-81dc-139ce8336080,留言商品,5.0,5.0,5392163.25,2025-08-04
d9736e66-9c90-4902-a72d-cd827d01519a,大学商品,5.0,5.0,1080691.2,2025-07-12
236f07bd-5f19-49ac-a4a7-3e87de2e6d73,工具商品,5.0,5.0,489161.4,2025-07-19
a9e70f1a-1276-4509-bcde-e61c7bca719c,汽车商品,5.0,5.0,8005113.12,2025-08-06
b4050c78-2dd2-4c09-9d45-bb9afb39eea4,同时商品,5.0,5.0,1610423.68,2025-07-18
f385498e-0e3f-414c-96a5-4c415da0d1ab,影响商品,5.0,5.0,6492364.68,2025-08-07
851a7c70-2822-44e1-9372-5fa11f355a5d,商品商品,5.0,5.0,5671647.36,2025-07-18
5443799b-3059-4ffe-94b7-97fc57e63dc7,工作商品,5.0,5.0,7124665.66,2025-07-22
9b048a51-a902-42b3-b5c3-fd65be050065,经验商品,5.0,5.0,2.359750956E7,2025-07-26
a1261092-45ae-4fc1-ae93-4861ab5ec413,加入商品,5.0,5.0,1039512.76,2025-07-19
789d6c56-0cab-463a-9f3a-9232f6d18072,成功商品,5.0,5.0,246258.32,2025-07-26
739e4916-3d71-4b6e-bcf6-7b44f926fb97,建设商品,5.0,5.0,305653.92,2025-07-19
0e2e7adc-4890-49c2-bcec-453ae2d26171,直接商品,5.0,5.0,295616.49,2025-07-28
14f44fa4-0c0c-442a-8cd1-9547c6bab425,科技商品,5.0,5.0,724268.48,2025-07-19
d6fdabb8-f7b8-4783-9574-386089c887fe,质量商品,5.0,5.0,2520832.6,2025-07-30
0fb8ea5c-67f5-4c5b-a3eb-cee533ebb98c,全部商品,5.0,5.0,1203028.82,2025-07-18
53642cb5-2eac-49b4-bbad-e54ae893b1d7,提高商品,5.0,5.0,773554.4,2025-07-16
bcd9ca6c-4443-4d6b-85be-991e0d8ea0d6,学习商品,5.0,5.0,1062383.75,2025-07-13
b64986fa-272e-404c-995c-897697ed0b16,任何商品,5.0,5.0,2648522.4,2025-07-16
9780d6dc-47c3-447c-93ec-e3d09b0032c8,虽然商品,5.0,5.0,2011050.0,2025-08-02
36ea9db0-6ae1-4f25-a40e-3e792753f1d7,这些商品,5.0,5.0,2438676.5,2025-07-16
443c2f84-9ea9-41f6-bb3a-7b3a19a0d69e,标题商品,5.0,5.0,8942606.75,2025-07-09
6cb2a833-720d-4579-8b59-5f2ebc11b5fc,完成商品,5.0,5.0,3245.8,2025-07-25
71a62d92-2814-4c71-9310-10f9af38e222,无法商品,5.0,5.0,287315.49,2025-07-19
556e0328-390e-41b0-a783-ef3d7f81b841,其实商品,5.0,5.0,24257.22,2025-07-25
2c763ad8-7d5b-4379-aa41-4ec3eb1db2f7,其中商品,5.0,5.0,6025306.32,2025-07-19
8f04a686-069d-4371-b099-26c8f39629c5,什么商品,5.0,5.0,21424.65,2025-07-20
8e587a42-b11d-4cb3-9271-03a17f071ade,其他商品,5.0,5.0,5569473.3,2025-07-19
74257920-7b59-4111-98c4-03f05b7074fd,全国商品,5.0,5.0,1327723.8,2025-07-21
5cd07452-89c5-4cd9-a6f5-d86376afe7d9,作品商品,5.0,5.0,5216812.8,2025-07-21
dd7fd735-ccae-455f-a1df-48e58baf8524,公司商品,5.0,5.0,746145.72,2025-07-12
0d3634c9-e657-4181-a0f0-40a0a2587d26,其实商品,5.0,5.0,2081896.18,2025-07-16
3613f496-4d16-4dfd-8b92-f720e0cd18be,一种商品,5.0,5.0,49561.2,2025-07-30
11d866ad-47d6-4e1f-8c27-349d9d1d1101,得到商品,5.0,5.0,44767.36,2025-07-16
c577a941-a311-4384-87ad-1231febec88b,工程商品,5.0,5.0,5687281.6,2025-07-30
3608eefd-36f3-4645-9951-3bfd8acb2455,密码商品,5.0,5.0,4134973.7,2025-07-27
ac4469b7-47f8-4331-9b25-22fd8fe6d57e,可是商品,5.0,5.0,2560682.9,2025-07-26
486e53fc-4af6-4ce2-9444-483f60b54184,在线商品,5.0,5.0,245807.82,2025-07-27
f2be6ed9-5290-47f9-8241-4b31babb4032,结果商品,5.0,5.0,2.58072607E7,2025-07-09
aebb0ed9-6063-437e-a6ae-673ded8503cb,或者商品,5.0,5.0,2699945.35,2025-07-27
2ba6c346-3474-4588-901c-82e3d67c1339,或者商品,5.0,5.0,266362.8,2025-07-09
fd076c04-8e51-48ff-87e4-aca5fcc2e8b2,开发商品,5.0,5.0,101518.56,2025-08-05
86d0b0d8-5bbb-45ee-9175-5ea1239e6009,国内商品,5.0,5.0,915625.44,2025-07-26
a643d6a5-5609-4393-af4b-8859d4e104d7,这种商品,5.0,5.0,6342077.94,2025-08-05
fd5af8d1-b2e1-4535-ba0b-52e6e265c394,点击商品,5.0,5.0,15980.68,2025-07-12
75265442-2ab8-4926-9dad-12ad0c72b3cc,人民商品,5.0,5.0,952245.45,2025-07-15
